"","Lat","Long","Site","Type","Date","Jour","Mois","An","Transect","Repetition","Depart_h","Arrive_h","Obs_h","Nom_sientifique","Genus","Spp","Nom_vernaculari","N_ind","N_juv","N_ad","N_m","N_f","Elevation_obs","Angle","Dis","Hauteur","Comportement","Plante","Support","Commentaire","Photo_ID"
"323","-14.56779",49.404523,"Ambodihasina","Nocturnal",2022-02-05,5,2,2022,"3",3,NA,NA,"20H 28M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1153,60,5,8,"Repos","","Paka","",NA
"324","-14.565932",49.404924,"Ambodihasina","Nocturnal",2022-02-05,5,2,2022,"3",3,NA,NA,"21H 20M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1131,50,11,10,"Deplacement rapide","","Hazomamy","",NA
"325","-14.563307",49.404739,"Ambodihasina","Nocturnal",2022-02-05,5,2,2022,"2",3,NA,NA,"20H 0M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1156,45,30,30,"Alimentation","","Hazina","",NA
"326","-14.571081",49.403166,"Ambodihasina","Diurnal",2022-01-31,31,1,2022,"3",2," 14H 22M 0S","16H 48M 0S","16H 35M 0S","Eulemur_albifrons","Eulemur","albifrons","Komba tomboloha","2",0,2,1,1,1114.071411,30,30,20,"D̩placement rapide","Rotro mena(Syzygium sp)","Rotro mena","",NA
"327","0",0,"Ambodihasina","Diurnal",2022-02-04,4,2,2022,"1",4,"14H 27M 0S","16H 15M 0S",NA,NA,NA,NA,NA,"O",0,0,0,0,NA,NA,NA,NA,NA,NA," "," ",NA
"328","0",0,"Ambodimandresy","Diurnal",2022-03-19,19,3,2022,"1",1,"8H 51M 0S","13H 51M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA
"329","0",0,"Ambodimandresy","Nocturnal",2022-03-19,19,3,2022,"1",1,"18H 43M 0S","20H 18M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","periode de pluie(day raining)",NA
"330","-14.50884",49.498267,"Ambodimandresy","Diurnal",2022-03-20,20,3,2022,"2",1,"9H 10M 0S","12H 3M 0S","16H 0M 0S","Eulemur_albifrons","Eulemur","albifrons","Komba tomboloha","6",NA,NA,2,4,978,70,15,12,"",NA,"Tavolo biravina"," ",NA
"331","-14.502159",49.494014,"Ambodimandresy","Diurnal",2022-03-20,20,3,2022,"3",1,"8H 48M 0S","12H 24M 0S","10H 36M 0S","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","3",NA,2,1,2,1165,45,12,10,"Repos",NA,"","",NA
"332","0",0,"Ambodimandresy","Diurnal",2022-03-21,21,3,2022,"1",2,"7H 28M 0S","10H 36M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA
"333","-14.50164",49.494148,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"21H 5M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,1,NA,NA,905,35,18,15,"Deplacement","","Rotro","",NA
"334","-14.502976",49.494482,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"21H 15M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,1,NA,NA,1104,40,20,7,"Repos","","Antohiravina","",NA
"335","-14.504049",49.49487,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"21H 31M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,1,NA,NA,1085,30,15,20,"Repos","","Haramy","",NA
"336","-14.505052",49.495766,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"21H 50M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,1,NA,NA,1028,20,6,5,"Repos","","Gavoala","",NA
"337","-14.507708",49.496601,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,"18H 42M 0S","22H 31M 0S","18H 47M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,1,NA,NA,960,70,8,10,"Repos","","Hasinto (avec fruits)","",NA
"338","-14.504201",49.495045,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"19H 59M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1059,20,40,20,"Deplacement","","","",NA
"339","-14.506712",49.495989,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"22H 16M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,1,NA,NA,992,60,10,13,"Deplacement","","","",NA
"340","-14.506171",49.496358,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"19H 23M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","2",NA,NA,NA,NA,1089,15,50,10,"Deplacement","","Harongana","",NA
"341","-14.505527",49.495891,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"19H 41M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1029,50,30,20,"Repos","","","",NA
"342","-14.506083",49.496084,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"22H 9M 0S","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,1,1,NA,1018,90,4,4,"Repos","","Nanto","",NA
"343","-14.506236",49.496123,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"19H 14M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1001,30,1.5,2,"Repos","","","",NA
"344","-14.505857",49.496099,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"19H 30M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1023,90,1,2,"Deplacement","","Kafe ala","",NA
"345","-14.505503",49.495803,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"19H 40M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1023,20,40,20,"Deplacement","","Harongana","",NA
"346","-14.504095",49.494881,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"20H 4M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,1,NA,NA,1072,80,0.5,3,"Repos","","Makaranana","",NA
"347","-14.50391",49.494759,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"20H 9M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1100,80,8,10,"Deplacement","","Makoba ala","",NA
"348","-14.502362",49.494134,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"20H 54M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1073,15,15,1.5,"Repos","","","",NA
"349","-14.502535",49.494295,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"20H 58M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1077,30,12,15,"Deplacement rapide","","Piro","",NA
"350","-14.505437",49.495758,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"21H 53M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,1,NA,NA,1005,30,2,2,"Deplacement rapide","","","",NA
"351","-14.505887",49.496068,"Ambodimandresy","Nocturnal",2022-03-21,21,3,2022,"3",1,NA,NA,"22H 0M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,1,NA,NA,1002,40,2.5,2.5,"Deplacement rapide","","Kafe ala","",NA
"352","0",0,"Ambodimandresy","Diurnal",2022-03-22,22,3,2022,"2",2,"6H 30M 0S","10H 7M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA
"353","-14.508697",49.497927,"Ambodimandresy","Nocturnal",2022-03-22,22,3,2022,"2",1,"18H 33M 0S","21H 2M 0S","18H 39M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","2",NA,2,NA,NA,870,70,15,7,"Repos","","Rotro","",NA
"354","-14.506584",49.499163,"Ambodimandresy","Nocturnal",2022-03-22,22,3,2022,"2",1,NA,NA,"19H 14M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,1,NA,NA,1068,80,20,15,"Repos","","Hazoina","",NA
"355","-14.508884",49.497905,"Ambodimandresy","Nocturnal",2022-03-22,22,3,2022,"2",1,NA,NA,"21H 2M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,1,NA,NA,927,60,10,8,"Deplacement","","","",NA
"356","-14.506285",49.50018,"Ambodimandresy","Nocturnal",2022-03-22,22,3,2022,"2",1,NA,NA,"20H 31M 0S","Lepilemur_seali","Lepilemur","seali","Fitsidika","2",NA,2,NA,NA,1146,80,5,4,"Repos","","Rotro","",NA
"357","-14.504882",49.500005,"Ambodimandresy","Nocturnal",2022-03-22,22,3,2022,"2",1,NA,NA,"20H 17M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","2",NA,2,NA,NA,1182,30,3,2,"Repos","","Rotro, Fotsy avadika","",NA
"358","0",0,"Ambodimandresy","Diurnal",2022-03-23,23,3,2022,"3",2,"6H 30M 0S","9H 30M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA
"359","0",0,"Ambodimandresy","Diurnal",2022-03-23,23,3,2022,"1",3,"15H 4M 0S","16H 29M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA
"360","-14.510417",49.488749,"Ambodimandresy","Nocturnal",2022-03-23,23,3,2022,"1",2,"18H 36M 0S","21H 18M 0S","18H 45M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,1,NA,NA,1312,10,4,2,"Repos","","","",NA
"361","-14.510432",49.48876,"Ambodimandresy","Nocturnal",2022-03-23,23,3,2022,"1",2,NA,NA,"18H 58M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,1,NA,NA,1302,80,8,10,"Repos","","Liane","",NA
"362","-14.510593",49.488928,"Ambodimandresy","Nocturnal",2022-03-23,23,3,2022,"1",2,NA,NA,"19H 7M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,1,NA,NA,1334,40,6,7,"Repos","","Tavolo","",NA
"363","-14.510578",49.491792,"Ambodimandresy","Nocturnal",2022-03-23,23,3,2022,"1",2,NA,NA,"19H 55M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1213,60,8,12,"Deplacement","","","",NA
"364","-14.51042",49.492213,"Ambodimandresy","Nocturnal",2022-03-23,23,3,2022,"1",2,NA,NA,"20H 5M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1208,60,15,17,"Alimentation","paka","paka","",NA
"365","-14.511244",49.489037,"Ambodimandresy","Nocturnal",2022-03-23,23,3,2022,"1",2,NA,NA,"19H 15M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,1309,70,7,9,"Deplacement","","","",NA
"366","0",0,"Ambodimandresy","Diurnal",2022-03-24,24,3,2022,"2",3,"15H 7M 0S","17H 30M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA
"367","-14.504178",49.494924,"Ambodimandresy","Nocturnal",2022-03-24,24,3,2022,"3",2,NA,NA,"20H 4M 0S","Avahi_laniger","Avahi","laniger","Tsitsy","1",NA,1,NA,NA,1059,15,4,1.5,"Repos","","Rotro","",NA
"368","-14.500599",49.494062,"Ambodimandresy","Nocturnal",2022-03-24,24,3,2022,"3",2,NA,NA,"19H 8M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,1,NA,NA,1200,50,6,8,"Repos","","Kapokala","",NA
"369","-14.500034",49.494516,"Ambodimandresy","Nocturnal",2022-03-24,24,3,2022,"3",2,NA,NA,"18H 59M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,1,NA,NA,1207,45,13,10,"Deplacement","","Kapokala","",NA
"370","-14.501628",49.493909,"Ambodimandresy","Nocturnal",2022-03-24,24,3,2022,"3",2,NA,NA,"19H 26M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,1147,65,15,17,"Repos","","Harongana","",NA
"371","-14.504416",49.499859,"Ambodimandresy","Nocturnal",2022-03-24,24,3,2022,"2",2,NA,NA,"19H 32M 0S","Lepilemur_seali","Lepilemur","seali","Fitsidika","2",NA,2,NA,NA,1208,70,3,4,"Repos","","Rotro","",NA
"372","-14.499929",49.494504,"Ambodimandresy","Nocturnal",2022-03-24,24,3,2022,"3",2,"18H 45M 0S","20H 44M 0S","18H 50M 0S","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,1,NA,NA,1207,60,3,4,"Repos","","Mongy ","",NA
"373","-14.502787",49.499284,"Ambodimandresy","Nocturnal",2022-03-24,24,3,2022,"2",2,"18H 42M 0S","20H 41M 0S","18H 52M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,1,NA,NA,1290,80,5,5,"Repos","","Rotro","",NA
"374","-14.503344",49.499664,"Ambodimandresy","Nocturnal",2022-03-24,24,3,2022,"2",2,NA,NA,"19H 4M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,1,NA,NA,1270,70,5,7,"Deplacement","","Tavolo","",NA
"375","0",0,"Ambodimandresy","Diurnal",2022-03-25,25,3,2022,"1",4,"14H 25M 0S","17H 20M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA
"376","-14.508238",49.498374,"Ambodimandresy","Nocturnal",2022-03-25,25,3,2022,"2",3,NA,NA,"18H 45M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,1,NA,NA,959,75,10,8,"Deplacement","","Vintagno","",NA
"377","-14.507096",49.498562,"Ambodimandresy","Nocturnal",2022-03-25,25,3,2022,"2",3,NA,NA,"18H 58M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,1,NA,NA,1032,40,12,10,"Repos","","Famelona","",NA
"378","-14.508601",49.498186,"Ambodimandresy","Nocturnal",2022-03-25,25,3,2022,"2",3,"18H 27M 0S","20H 43M 0S","18H 39M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,1,NA,NA,928,80,15,12,"Repos","","Biloha(Talandoha)","",NA
"379","-14.506809",49.498798,"Ambodimandresy","Diurnal",2022-03-26,26,3,2022,"2",4,"14H 47M 0S","17H 19M 0S","17H 2M 0S","Hapalemur_occidentalis","Hapalemur","occidentalis","Bonkombolo","1",NA,1,NA,NA,1009,40,10,9,"Deplacement",NA,"Famelona","",NA
"380","-14.509565",49.49526,"Ambodimandresy","Nocturnal",2022-03-26,26,3,2022,"1",3,"18H 42M 0S","21H 34M 0S","20H 42M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,NA,NA,NA,1045,60,18,20,"Repos","","Mongy","",NA
"381","-14.509364",49.495984,"Ambodimandresy","Nocturnal",2022-03-26,26,3,2022,"1",3,NA,NA,"21H 13M 0S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",NA,1,NA,NA,1036,20,22,15,"Repos","","Rara","",NA
"382","-14.509647",49.493963,"Ambodimandresy","Nocturnal",2022-03-26,26,3,2022,"1",3,NA,NA,"20H 17M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,1,NA,NA,1173,20,25,20,"Repos","","Tavolo","",NA
"383","-14.50956",49.495443,"Ambodimandresy","Nocturnal",2022-03-26,26,3,2022,"1",3,NA,NA,"20H 54M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","tsitsy","1",NA,NA,NA,NA,1042,60,20,18,"Repos","","Mongy","",NA
"384","-14.509043",49.497091,"Ambodimandresy","Nocturnal",2022-03-26,26,3,2022,"1",3,NA,NA,"18H 40M 0S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsy","1",NA,NA,NA,NA,936,20,40,20,"Deplacement","","","",NA
"385","-14.509512",49.49578,"Ambodimandresy","Nocturnal",2022-03-26,26,3,2022,"1",3,NA,NA,"21H 5M 0S","Lepilemur_seali","Lepilemur","seali","Fitsidika","1",NA,1,NA,NA,1025,40,3,3,"Repos","","Rara","simba ny   maso ankavana(droite)",NA
"386","0",0,"Ambodimandresy","Diurnal",2022-03-27,27,3,2022,"3",3,"14H 29M 0S","15H 32M 0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA
"387","-14.507202",49.496192,"Ambodimandresy","Nocturnal",2022-03-27,27,3,2022,"3",3,"18H 21M 0S","21H 18M 0S","18H 41M 0S","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,2,NA,NA,981,80,18,15,"Repos","","Harongana","Ils sont coles entre deux",NA
"388","-14.504502",49.495304,"Ambodimandresy","Nocturnal",2022-03-27,27,3,2022,"3",3,NA,NA,"19H 13M 0S","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,2,NA,NA,1032,75,15,16,"Repos","","Tavolo","",NA
"389","-14.502919",49.494532,"Ambodimandresy","Nocturnal",2022-03-27,27,3,2022,"3",3,NA,NA,"19H 52M 0S","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,2,NA,NA,1110,60,6,8,"Repos","","Tavolo sary","",NA
"390","-14.504386",49.495068,"Ambodimandresy","Nocturnal",2022-03-27,27,3,2022,"3",3,NA,NA,"21H 5M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,1,NA,NA,1080,60,3,5,"Repos","","Talandoha","",NA
"391","-14.504547",49.495332,"Ambodimandresy","Nocturnal",2022-03-27,27,3,2022,"3",3,NA,NA,"21H 9M 0S","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,1,NA,NA,1099,45,5,4,"Repos","","Rotro","",NA
"392","-14.50606",49.496088,"Ambodimandresy","Nocturnal",2022-03-27,27,3,2022,"3",3,NA,NA,"18H 55M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsitsy","1",NA,NA,NA,NA,1016,60,15,8,"Repos","","Rotro","",NA
"393","-14.505132",49.495731,"Ambodimandresy","Nocturnal",2022-03-27,27,3,2022,"3",3,NA,NA,"21H 18M 0S","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,993,70,6,7,"Deplacement rapide","","","",NA
"394","-14.50254",49.493947,"Ambodimandresy","Diurnal",2022-03-28,28,3,2022,"3",4,"14H 11M 0S","17H 55M 0S","14H 55M 0S","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","3",1,2,2,1,1169,60,10,6,"Repos",NA," ","1 femelle juvenille",NA
"396","0",0,"Ambodihasina","Diurnal",2022-02-02,2,2,2022,"2",3,"14H 15M 0S","16H 20M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",NA
"397","0",0,"Ambodihasina","Diurnal",2022-02-05,5,2,2022,"2",4,"7H 56M 0S","11H 15M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,"","",NA
"398","0",0,"Ambodihasina","Diurnal",2022-02-03,3,2,2022,"3",3,"6H 42M 0S","9H 21M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","0",0,"Ambodihasina","Diurnal",2022-02-06,6,2,2022,"3",4,"15H 00M 0S","17H 17M 0S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","0",0,"Ambodivoara","Diurnal",2022-06-12,12,6,2022,"2",4,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"401","0",0,"Ambodivoara","Diurnal",2022-06-13,13,6,2022,"1",4,"0","0","0","Eulemur_albifrons","Eulemur","albifrons","Akomba Fotsy Loha","6",1,NA,3,3,NA,70,20,NA,"D̩placement",NA,NA,"pas de points GPS car pendant la pluie l'observation ,le GPS mal protection",NA
"402","0",0,"Ambodivoara","Diurnal",2022-06-13,13,6,2022,"1",4,"0","0","0","Hapalemur_occidentalis","Hapalemur","occidentalis","Bokombolo","3",NA,NA,NA,NA,NA,20,10,NA,"D̩placement",NA,NA,"pas de points GPS car pendant la pluie l'observation ,le GPS mal protection",NA
"403","0",0,"Ambodivoara","Diurnal",2022-06-13,13,6,2022,"3",1,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"404","0",0,"Ambodivoara","Diurnal",2022-06-14,14,6,2022,"2",5,"0","0","0","Eulemur_albifrons","Eulemur","albifrons","Akomba Fotsy Loha",NA,NA,NA,1,NA,1133,70,16,NA,"D̩placement",NA,NA,"",NA
"405","0",0,"Ambodivoara","Diurnal",2022-06-14,14,6,2022,"1",5,"0","0","0","Propithecus_candidus","Propithecus","candidus",NA,"3",NA,NA,1,2,1190,80,20,NA,"R̩pos",NA,NA,"",NA
"406","0",0,"Ambodivoara","Diurnal",2022-06-14,14,6,2022,"1",5,"0","0","0","Hapalemur_occidentalis","Hapalemur","occidentalis","Bokombolo","1",NA,NA,NA,NA,NA,20,15,NA,"",NA,NA,"",NA
"407","0",0,"Ambodivoara","Diurnal",2022-06-15,15,6,2022,"3",2,"0","0","0","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","1",NA,NA,1,NA,NA,60,18,NA,"D̩placement",NA,NA,"",NA
"408","0",0,"Ambodivoara","Diurnal",2022-06-15,15,6,2022,"2",6,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"409","0",0,"Ambodivoara","Diurnal",2022-06-16,16,6,2022,"1",6,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"410","0",0,"Ambodivoara","Diurnal",2022-06-16,16,6,2022,"3",3,"0","0","0","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","4",NA,NA,1,3,1258,70,12,NA,"R̩pos",NA,NA,"",NA
"411","0",0,"Ambodivoara","Diurnal",2022-06-16,16,6,2022,"3",3,"0","0","0","Hapalemur_occidentalis","Hapalemur","occidentalis","Bokombolo","5",NA,NA,NA,NA,1176,80,15,NA,"D̩placement",NA,NA,"",NA
"412","0",0,"Ambodivoara","Diurnal",2022-06-17,17,6,2022,"2",7,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"413","0",0,"Ambodivoara","Diurnal",2022-06-17,17,6,2022,"1",7,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"414","-14.521272",49.429516,"Ambodivoara","Diurnal",2022-06-18,18,6,2022,"3",4,"0","0","0","Propithecus_candidus","Propithecus","candidus","Simpona","2",1,NA,1,1,1104,0,0,NA,"R̩pos",NA,NA,"",NA
"415","-14.521292",49.428516,"Ambodivoara","Diurnal",2022-06-18,18,6,2022,"3",4,"0","0","0","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","2",1,NA,1,1,1137,90,23,NA,"D̩placement",NA,NA,"",NA
"416","0",0,"Ambodivoara","Diurnal",2022-06-18,18,6,2022,"2",8,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"417","-14.51637",49.43016,"Ambodivoara","Diurnal",2022-06-20,20,6,2022,"1",8,"0","0","0","Propithecus_candidus","Propithecus","candidus","Simpona","3",NA,NA,1,2,1189,0,0,NA,"R̩pos et nourrir",NA,NA,"",NA
"418","-14.52115",49.42823,"Ambodivoara","Diurnal",2022-06-20,20,6,2022,"3",5,"0","0","0","Eulemur_albifrons","Eulemur","albifrons","Akomba Fotsy Loha","5",NA,NA,1,4,1550,100,15,NA,"Depacement",NA,NA,"",NA
"419","-14.51886",49.42554,"Ambodivoara","Diurnal",2022-06-20,20,6,2022,"3",5,"0","0","0","Hapalemur_occidentalis","Hapalemur","occidentalis","Bokombolo",NA,NA,NA,NA,NA,1252,NA,NA,NA,"",NA,NA,"Vocalisation",NA
"420","-14.51674",49.43288,"Ambodivoara","Diurnal",2022-06-22,22,6,2022,"2",9,"0","0","0","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","3",NA,NA,1,2,1208,90,8,NA,"R̩pos",NA,NA,"",NA
"421","-14.51769",49.42994,"Ambodivoara","Diurnal",2022-06-22,22,6,2022,"1",9,"0","0","0","Propithecus_candidus","Propithecus","candidus","Simpona","3",NA,NA,1,2,1152,0,0,NA,"R̩pos",NA,NA,"",NA
"422","-14.52464",49.42939,"Ambodivoara","Diurnal",2022-06-23,23,6,2022,"4",1,"0","0","0","Eulemur_albifrons","Eulemur","albifrons","Akomba Fotsy Loha","6",NA,NA,3,3,1144,300,10,NA,"Depacement",NA,NA,"",NA
"423","-14.51942",49.42435,"Ambodivoara","Diurnal",2022-06-23,23,6,2022,"3",6,"0","0","0","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","2",1,NA,1,1,1237,290,10,NA,"R̩pos",NA,NA,"",NA
"424","-14.51981",49.42363,"Ambodivoara","Diurnal",2022-06-23,23,6,2022,"3",6,"0","0","0","Eulemur_albifrons","Eulemur","albifrons","Akomba Fotsy Loha","2",NA,NA,1,1,1245,340,8,NA,"Depacement",NA,NA,"",NA
"425","0",0,"Ambodivoara","Diurnal",2022-06-24,24,6,2022,"2",10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"426","-14.51868",49.42967,"Ambodivoara","Diurnal",2022-06-24,24,6,2022,"1",10,"0","0","0","Hapalemur_occidentalis","Hapalemur","occidentalis","Bokombolo","1",NA,NA,1,NA,1088,90,10,NA,"R̩pos",NA,NA,"",NA
"427","-14.5181",49.42971,"Ambodivoara","Diurnal",2022-06-24,24,6,2022,"1",10,"0","0","0","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","2",NA,NA,1,1,1137,320,12,NA,"R̩pos",NA,NA,"",NA
"428","-14.51346",49.43027,"Ambodivoara","Diurnal",2022-06-24,24,6,2022,"1",10,"0","0","0","Eulemur_rubriventer","Eulemur","rubriventer","Tongona","2",NA,NA,1,1,1316,80,8,NA,"R̩pos",NA,NA,"",NA
"429","0",0,"Ambodivoara","Diurnal",2022-06-25,25,6,2022,"3",7,"0","0",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
